,Title,Company,Location,Salary,Job Url,Snippet
2121,Media Analyst | MMI,Media Meter Inc.,Remote in Quezon City,"PHP 18,000 - PHP 25,000 a month",https://ph.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A_D70eE4rWGEMOrXMYaRKOY-wavTIfrVSWG4k9uZ9n1yQ-agC4XRUp95Eynpt7s-hKGBA-z6sOis9OHbtv5EZ9L-9neroL1l7IwSSfS4Vvo3EoItl35O1Zi5OqvA0Pbn7SpCeri-6pcXwXj2ESALSYUvjcr2C3WGIEzNhMyx-7o_7pObiTJco5YFRrQTrdsPFul-DWG_AbfcfeSkGGC2GLt-GkkH1x-aZCrTsAAGbZ55xqDZSZF6JljXMAd_yTZHeB6hz_UdtmARaDaNgzepjPBcF3_DG5Cpj29Zsto6rqmeJeN3bWdKA8lrJSNnutkVrW2rf8sKCMO0eFi_kwjZ5y3Q1EaxKVCSQsumaPFSps38prkhcHUG2kFr5az20uD0m6_exUsbpg0N7K4zbEcGFLSxc4e4a7K-eT7dbRB5dlgz8euDH6cYeOAsm77HjI-jnBZq19rfnEEt-sNRERFZT_eglTnAZCdB4=&p=0&fvj=1&vjs=3,"Annotating database entries with relevant information including URLs, social media profiles, and other data points."
2122,Data Analyst - Flight Data Monitoring,Cebu Pacific,Remote in Pasay,,https://ph.indeed.com/rc/clk?jk=66e660b4a577aaeb&fccid=8a5e821f4eeabbfe&vjs=3,"Must be very proficient in data gathering, processing, interpreting and presenting data."
2123,Data Entry Agent,Acquire BPO,Pasig,,https://ph.indeed.com/rc/clk?jk=0c88b20386378664&fccid=936282a6cb33c72f&vjs=3,Apply data program techniques and procedures.
2124,Data Entry Specialist,Eastvantage,Remote in Fort Bonifacio,,https://ph.indeed.com/rc/clk?jk=fc6e6c1486aad305&fccid=24cec65acda438a5&vjs=3,The Data Entry Specialist is responsible for activities that support effective data quality monitoring and remediation.
2125,"Data Processing Analyst (HR, Payroll, Timekeeping)",Bolton International,Temporarily Remote in Taguig,"PHP 28,000 - PHP 32,000 a month",https://ph.indeed.com/company/Bolton-International-Inc./jobs/Data-Processing-Analyst-96398d9c2915af23?fccid=dc520d608b783343&vjs=3,See tasks through to completion and offer support as needed.
2126,"Finance Specialist | Start on March 7, 2022",Emerson Philippines,Remote in Quezon City,,https://ph.indeed.com/company/Emerson/jobs/Finance-Specialist-Start-March-61ba1ebecc7aa6ef?fccid=c3d73a6fd53e8543&vjs=3,"Validate accuracy of data, verify discrepancies, and resolve reconciling transactions."
2127,WFH: ACCOUNTING STAFF,"John Clements Consultants, Inc.",Remote in Mandaluyong,"PHP 19,000 - PHP 20,000 a month","https://ph.indeed.com/company/John-Clements-Consultants,-Inc.-(JM)/jobs/Wfh-62dc372df796d135?fccid=0f208af705b27e01&vjs=3",Manipulate the data following a determined format.
2128,Data Scientist Specialist,Accenture,Manila,,https://ph.indeed.com/rc/clk?jk=3a86b5a5ed3f197b&fccid=a4e4e2eaf26690c9&vjs=3,Perform advanced modeling on medium to large data sets in support of business operations.
2129,06 - Customer Support / Assistant,Support Shepherd,Remote in Manila,"PHP 40,000 - PHP 60,000 a month",https://ph.indeed.com/company/Support-Shepherd/jobs/-1269fa9aa2eae660?fccid=28382f241cf295a3&vjs=3,Triaging and answering customer support emails.
2130,Accounting Intern | For Pooling,Aboitiz Power Generation Group,Remote in Malabon,,https://ph.indeed.com/rc/clk?jk=b7c9ca3661e04b26&fccid=11376e3ad55ce02e&vjs=3,This may include assisting the team in vendor and client master data management and;
2131,Operations Support Data Analyst I,"Nippon Hasha, inc",Makati,,https://ph.indeed.com/company/The-Real-Ramen-Nazi-Inc./jobs/Operation-Support-Data-Analyst-d2dbf1f741ec979e?fccid=c3c1f722e82efd37&vjs=3,Familiarity in data gathering and analytics.
2132,Data Enrichment Associate (100% Remote),Bold Business,"Remote in Caloocan
+4 locations",,https://ph.indeed.com/rc/clk?jk=f155edf84e131c61&fccid=f8cff51ef12108db&vjs=3,"Primary work will be application data entry, vendor resource verifications, board certifications, and following up with various state boards for statuses."
2133,Chat Support Specialist,"CS-PAC Global BPO, Inc.",Temporarily Remote in Makati,,https://ph.indeed.com/company/CS---Pac-Global-BPO/jobs/Chat-Support-Specialist-409963c8b14990b7?fccid=69869fdc24f46661&vjs=3,Maintain data entry requirements by following data program techniques and procedures.
2134,Data Specialist,opentext,Makati,,https://ph.indeed.com/rc/clk?jk=7d42081212a87971&fccid=c908408e676247d6&vjs=3,Activities will include responding to business requests to create or maintain master data according to our policies & procedures and carrying out master data…
2135,Operations Support Analyst,THE ORIENTAL HOSPITALITY AND RESTAURANT MANAGEMENT...,Manila,"PHP 30,000 a month",https://ph.indeed.com/company/THE-ORIENTAL-HOSPITALITY-AND-RESTAURANT-MANAGEMENT-SERVICES-INC./jobs/Operation-Support-Analyst-3a3635f5998c22de?fccid=0cbdf9d717e0fba5&vjs=3,"To compile, catalog, and analyze data to support internal reporting."
2136,Research Assistant,"Profiles Asia Pacific, Inc./People Dynamics Inc.",Remote in Pasig,"PHP 20,000 - PHP 25,000 a month",https://ph.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ByB4HG1UXWbx7stqOH4tGzwff1zRtduCCg5ImC6FLRBH0VAgJMC9jP20BWLA0H34HuYclDxiWwXeUjLCeSQxaqXcTwOESWdeLPaXcMLE5bg_Od9UAi84uUZyuoRueRUkEmK09GvFCFBFGRCdLiUop5khouIMB7_yiz3KVcrsV0nxrg7ju6WuznGYMBQ-qUOmVLObUsc8sST3tgi46sQNYZz0TFDdfFi1Z7paqesQV5mYC0OlLf9ZeFQBswKtYquYo9Gb5A5Uj7K4iiX9EbWtt5If4s4_ugdxHqJrF0beDHJ7arPdogq4MN1KE54__IMESLtRGsftUSWLAGgATLrxbLbK7CjL-wUzrk9rkalhIWuPh6Cd5yGgW9MRKMWxQyu2NahTspvGvUoDAPza0feyTPoVR0bYHXLvJbmEjn6-XAqIpdepBnnPF-XbSRLYaiBk-JB0cscuBy9QqzBS9-tmxa&p=0&fvj=1&vjs=3,Prepares logistics before offsite data gathering.
2137,Project Support Analyst (Shared Service) - Open to Fresh Gra...,CGI Inc,Taguig,,https://ph.indeed.com/rc/clk?jk=ddd93f9ea98443d9&fccid=43a69183767d4301&vjs=3,Provide project operations support services e.g. data extraction and related administrative functions.
2138,Quality Analyst,Bolton International,Temporarily Remote in Taguig,"PHP 20,000 - PHP 28,000 a month",https://ph.indeed.com/company/Bolton-International-Inc./jobs/Quality-Analyst-1332089ce468c893?fccid=dc520d608b783343&vjs=3,"Execute fast, accurate transaction processing including data parsing, data entry, and data enrichment."
2139,Client Service Associate - Social Media Account,TDCX,Remote in Pasig,"PHP 24,000 - PHP 35,000 a month",https://ph.indeed.com/company/TDCX/jobs/Client-Service-Associate-e7e21632121874cb?fccid=224387838eaf865b&vjs=3,Support advertising customers and deliver consultative support.
2140,Cadet Analytics | Open to Fresh Graduates,Emerson Manila,Temporarily Remote in Quezon City,,https://ph.indeed.com/company/Emerson/jobs/Cadet-Analytic-Open-Fresh-Graduate-68f0169b34c578d8?fccid=c3d73a6fd53e8543&vjs=3,"Optimize, define and develop data collection and data analysis methods as appropriate."
2141,Back Office Agent - Night Shift,GUS Education Philippines,Quezon City,"PHP 30,000 - PHP 35,000 a month",https://ph.indeed.com/company/GUS-Education-Philippines/jobs/Back-Office-Agent-32541bf4eef7b1cb?fccid=6851074a8da86573&vjs=3,Student Retention - Engage students in a variety of student retention activities and collect data pertaining to the reasons for withdrawal and/or deferral.
2142,Junior Administration Support,"Deployed Philippines, Inc.",Pasig,,https://ph.indeed.com/rc/clk?jk=566d9c6a98bcc658&fccid=08700ad84ee3d1eb&vjs=3,Administrative tasks- Completing template based email communications.
2143,Officer - Data Quality Analyst (ROHQ - Data Quality),Citi,Taguig,,https://ph.indeed.com/rc/clk?jk=677aa9075738d95e&fccid=5bcd1ef0a7f4fb99&vjs=3,Acquire data from primary or secondary data sources to maintain database systems.
2144,Research Analyst (Urgent Hiring),FactSet Philippines Inc.,"Temporarily Remote in Taguig
+1 location",,https://ph.indeed.com/company/FactSet/jobs/Research-Analyst-d7d537429c7be129?fccid=7ca19d158e5b580d&vjs=3,Capacity to understand and explain how data should be presented and why some data is used or discarded.
2145,Admin Support,"PhilData Business Systems, Inc.",Taguig,,"https://ph.indeed.com/company/Phil--Data-Business-Systems,-Inc./jobs/Admin-Support-71003b82a29c09b9?fccid=7fd16a4090597954&vjs=3",To input data to computer data entry system.
2146,Data Analyst Supervisor,Philippine Vending Corporation,Pasig,"PHP 22,500 - PHP 30,000 a month",https://ph.indeed.com/company/Philippine-Vending-Corporation/jobs/Data-Analyst-Supervisor-1f868f0e21220c93?fccid=e19d967ce4cdc366&vjs=3,"Providing technical expertise in data mining, and data cleansing."
2147,Administrative Assistant,V.Ships Services Oceana,Remote in Pasay,,https://ph.indeed.com/company/V.Ships-Services-Oceana/jobs/Administrative-Assistant-da354caca1475512?fccid=87010285ce2725db&vjs=3,"This role will assist the Victualing Department's Administrative Officer, with the completion of victualing reports, data entry and other budget related tasks."
2148,Data Analyst (18 months fixed term) (1473),Cambridge University Press & Assessment,Manila,,https://ph.indeed.com/rc/clk?jk=a22048cda9b661e2&fccid=a53018106a5fe005&vjs=3,Provide data analysis and interpretation to support projects and new business initiatives.
2149,Virtual Internship Program,PwC,Remote in Makati,,https://ph.indeed.com/rc/clk?jk=0768768c1dca888c&fccid=5e964c4afc56b180&vjs=3,"Handle, manipulate and analyse data and information responsibly."
2150,ShopeePay Logistics and Support (FinTech),Shopee,Manila,,https://ph.indeed.com/rc/clk?jk=e37c56cce4bdc3ae&fccid=0b476c4a7add47fe&vjs=3,Maintain data input for deployed POSM and merchandise for Field Sales team.
2151,Research Analyst - Revere (All courses),FactSet Philippines Inc.,Temporarily Remote in Taguig,,https://ph.indeed.com/company/FactSet/jobs/Research-Analyst-8152290443bfd4ff?fccid=7ca19d158e5b580d&vjs=3,"90% - Collect, analyze, and process financial market data from various data sources and into the database utilized by the team."
2152,Data Encoder,Global Venture Promotion and Marketing Services...,Mandaluyong,PHP 500 - PHP 537 a day,https://ph.indeed.com/company/Global-Venture-Promotion-&-Marketing-Services-Inc./jobs/Data-Encoder-6c77c38bcb75267b?fccid=1440cfcbf1656948&vjs=3,An Asset Management support staff on Sales Operations.
2153,Chat Support Representative,RingCentral,Manila,,https://ph.indeed.com/rc/clk?jk=31d46a1ef01b3c20&fccid=1cbb498b08d4e46a&vjs=3,Customer concerns to the appropriate departments for higher levels of support.
2154,Desktop Support Staff,Phil-Data Business Systems Inc.,Pasay,,https://ph.indeed.com/company/Phil--Data-Business-Systems-Inc./jobs/Desktop-Support-Staff-6ef245facb9fb1bf?fccid=2d77078d063ab527&vjs=3,Assist senior Desktop Support Engineers in performing field support activity.
2155,"Support Analyst, Commerce",Coinbase,Manila,,https://ph.indeed.com/rc/clk?jk=612a6fee864c8294&fccid=d2c6abf8a785fc40&vjs=3,"Experience with different channels of support, including voice, email, social and/or chat."
2156,"Assistant, System Data Production(SDP)",Nielsen,Pasig,,https://ph.indeed.com/rc/clk?jk=73cf439508bc9310&fccid=683f563b5cc25b70&vjs=3,Conduct manual data collection and collaborate with engineer team on the data uploading in a timely manner.
2157,Data Verification Specialist,DTCC,Makati,,https://ph.indeed.com/rc/clk?jk=ebd09889ef4575e9&fccid=22423bb77dd8554a&vjs=3,"The Global Markets Entity Identifier (GMEI) Utility Specialist will be responsible for the accurate data collection, maintenance and enrichment of LEI data."
2158,Data Analyst,RingCentral,Remote in Manila,,https://ph.indeed.com/rc/clk?jk=8c398084ddddd268&fccid=1cbb498b08d4e46a&vjs=3,Support related adhoc tasks involving data management.
2159,Data Researcher,Diversify Offshore Staffing Solutions,Remote in Taguig,"PHP 50,000 - PHP 80,000 a month",https://ph.indeed.com/company/Diversify-Intelligent-Staffing-Solutions/jobs/Data-Researcher-81518c1560f1dd78?fccid=e6d956d792aee684&vjs=3,Perform daily data researching to ensure data entries are complete and accurate.
2160,"Medical Biller | Freelance, Remote Work","Magic, Inc.",Remote in Taguig,,"https://ph.indeed.com/company/Magic,-Inc./jobs/Medical-Biller-Freelance-7e861fd0fde2b993?fccid=28497732182d705b&vjs=3",Amazing assistant support (We have a dedicated support team that you can ask questions to along the way.).
2161,Junior Technical Support Specialist,Caspio,Makati,,https://ph.indeed.com/rc/clk?jk=187dde627ce7b250&fccid=204aafbc9b36f228&vjs=3,Understanding and prior coursework or experience with relational database design and data normalization.
2162,Data Entry Staff - Marketing,Shore Solutions,Taguig,,https://ph.indeed.com/rc/clk?jk=9bf1c60bc6fec046&fccid=05ff49a847dd66c8&vjs=3,"Researching, building and maintaining marketing campaigns lists."
2163,Leads Researcher (WFH Set up),Bolton International,Temporarily Remote in Taguig,"PHP 28,000 - PHP 32,000 a month",https://ph.indeed.com/company/Bolton-International-Inc./jobs/Lead-Researcher-4309da3dbe79d54a?fccid=dc520d608b783343&vjs=3,Closely follow process workflows and support in implementation of initiatives and projects as directed by leadership.
2164,Academic Support Officer,MG Australia Group Pty Ltd,Temporarily Remote in Manila,"PHP 18,000 a month",https://ph.indeed.com/company/MG-Australia-Group-Pty-Ltd/jobs/Academic-Support-Officer-c853f4d119841101?fccid=8b360d279002d4b4&vjs=3,"Provide remote assistance to the Academic Department, capable and timely support for the management of all student and staff administrative needs."
2165,Support Operations Specialist,Onyx CenterSource,Makati,,https://ph.indeed.com/company/WORLDWIDE-PAYMENT-SYSTEMS/jobs/Support-Operation-Specialist-ea785087f03787e9?fccid=a94eeb0aa30f06ba&vjs=3,Ensure the Team Leader is informed on client support activities.
2166,System Administrator,"Sandman Software Systems, Inc",Remote in Quezon City,"PHP 20,000 - PHP 30,000 a month",https://ph.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DtkuPCmy92PPS94TQ7VtPYty88ajqv5L87_bFLyKY-qrROErpFu4CW_-siRbzn_Nbsfppf-_JXBCVjaFnuEwJ4wQJp_X3Yv1XdxCf0Q9fEIwLSVgIwwYx3xiUsQVuDotRNCnvERU0Dpo-9TGw_CvrHr4Eynlrh72lFmCAy7zV0wcgfoWEC7VgW5IU7n968jq2d4LK9FzUHy7ujwtOlfORfogWA--sJguGK1w2s80Qd1tePXv8wqh6WDxwOxwbVSM2HeXNVXkZbYBabb8Uc_dgdxSVjnN8Vtcloi2vvekXL1MTBeO_HdtN6hyE4Ii3TvrVO5ywcZ6XlFtg6-A-zWXydL24_3jm3FOqWLCe-smNbDZhQBDo8FQy7ViLUmArG_8sgWxr1bGQptElzDOOrrusURZZ2PcsExO-8kojxmf14iC4e9EB-uCqUUIwS0H-D0JDPkWh3TspdT-LqPrOBTJEQRfyYAB4mvfti4CZWc2Tm8A==&p=0&fvj=1&vjs=3,B. Operations & Support: conduct daily monitoring and review of systems; perform complete and successful backup operations; perform regular file archival and…
2167,Technical Support Engineer,"Wegen Distributed Energy Philippines, Inc.",Temporarily Remote in Pasig,,https://ph.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DGHISsEQtdN8clBfL4jgdd7sOPsxJou_17w6pn1nuBgggwRh12mLc7C5UjQwizVySIvkgXZc8Oj_Y1NsSbejHb2fNatf3HQfU_xjyct9MyKyXni_HiYcos8ZSAXEriydbgndidk2tNQIUd8xlXwzqFYQ_lsX0wwhy8HLquNHtiBEjum58BJ_oAH9BaYiaOmNEKSGtiHB0zoYd3lqjKHeTDY7s0X8IQLO6IT7S618LMc02q4Mfnzn8LvDDXEM_48ZU31faqZdbmWbXMMrc3f0mKgbtfd-GKE7Bm49fsgSbqRPRAZBovCIuEMNoecR2o5lPvSYZTUBPndl7kufO8QWg-6XNt-_Jw2gFgTtOHl9vPQMAWENSxIL0agzHOg3ZNM1jXyIPjJQAnyQCVJNcC5_HT8CEMcg_ToANWrzcjpuXur8EyYHoJSjMWQIf4Bi0JuA5jhNIZ5igEDFi9P2-TAZMgDHZ8eJtJrHhX9mk7rlgxMA==&p=1&fvj=1&vjs=3,Minimum 1-3years of electrical engineering and technical support experience.
2168,Investigative Analyst,Concentrix,Remote in Taguig,"PHP 25,000 - PHP 30,000 a month",https://ph.indeed.com/company/Concentrix/jobs/Investigative-Analyst-a9508b654d67d1e5?fccid=773041d0d31c442a&vjs=3,Job Summary*: The Analyst Support Officer (ASO) will Provide Close Support to our Team of Investigative Analysts and; will Initially Focus on Providing Support…
2169,Documentation and Administrative Support Specialist,MSA Immigration,Temporarily Remote in Pasig,"PHP 18,000 - PHP 30,000 a month",https://ph.indeed.com/company/MSA-Immigration-Australia/jobs/Documentation-Administrative-Support-Specialist-4527ea4a5761ff4c?fccid=1f9f77ffa78223f9&vjs=3,Assist the international education advisors with data entry or other administrative tasks.
2170,Virtual Assistant,CLEAR CORPORATE SOLUTIONS PH. INC,Temporarily Remote in Makati,,https://ph.indeed.com/company/CLEAR-CORPORATE-SOLUTIONS-PH.-INC/jobs/Virtual-Assistant-d51416483354e8ee?fccid=64e5842468515501&vjs=3,"Performing admin tasks such as reports, data entry, and other documentations."
2171,"Associate, Client Support (Real Estate)",S&P Global,Remote in Makati,,https://ph.indeed.com/rc/clk?jk=666ebc7ac4d4197b&fccid=b716e44d2c6283e7&vjs=3,The Team: The Client Operations team is responsible for providing client support for our business intelligence tool by holding diagnostic conversations with…
2172,Junior Medical Specialist (WFH),Philsearch Consulting Inc.,Remote in Makati,,"https://ph.indeed.com/company/Philsearch-Consulting,-Inc./jobs/Junior-Medical-Specialist-289a3d330d92f0a7?fccid=a70d92c81b53d360&vjs=3",Collates data and prepares on-site utilization management reports of the corporate accounts submitted by the Corporate Retainer Physician (CRP) for presentation…
2173,Data Processor,RELX,Manila,,https://ph.indeed.com/rc/clk?jk=17a2ffd5d1e94086&fccid=06206ab329e0eb22&vjs=3,The Data Processor will execute the GDPR requests for data erasure and subject access upon request in our Marketing Database.
2174,Customer Care Agent for Digital Commerce,SM SUPERMALLS,Pasay,,https://ph.indeed.com/rc/clk?jk=ad1c28a1cc53e5a6&fccid=917f9e19881cf277&vjs=3,Experience working with customer support is an advantage.
2175,Admin Assistant,WAZILE Inc,Remote in Parañaque,,https://ph.indeed.com/rc/clk?jk=28731ab84debba80&fccid=e96754ccc8c2eff4&vjs=3,Perform data entry and scan documents.
2176,Data Visualization Expert (Power BI),Teligent Systems Inc.,Temporarily Remote in Makati,"PHP 25,000 - PHP 45,000 a month",https://ph.indeed.com/company/Teligent-Systems/jobs/Data-Visualization-Expert-b26aab17378ee76e?fccid=136be8b289f3e50a&vjs=3,Export data from the national key accounts portal excel data from customers.
2177,Reports Analyst,eTeam Inc,Makati,"PHP 25,000 - PHP 40,000 a month",https://ph.indeed.com/company/GH-Premier-Review-Center/jobs/Report-Analyst-7de59c94542ccb95?fccid=48ccac621479d5c3&vjs=3,Effectively communicates report findings and provides data-driven recommendations or suggestions.
2178,Information Technology Support Specialist,TaskUS,Quezon City,,https://ph.indeed.com/rc/clk?jk=a38c97a6c90b8f1d&fccid=e400e5c3cec6a031&vjs=3,Big plus if you are a skilled technical writer - able to document problems and solutions for customers and other technical support personnel.
2179,Data Analyst (Google Analytics) (1461),Cambridge University Press & Assessment,Manila,,https://ph.indeed.com/rc/clk?jk=be1e04d7c7b9555b&fccid=a53018106a5fe005&vjs=3,"We collaborate and support each other to solve problems, deliver valuable insights from data, and help the business make data-driven decisions."
2180,Data Specialist,GrowSari,"Manila
+1 location",,https://ph.indeed.com/rc/clk?jk=5d1460f2a5de7126&fccid=43ff197edb80aebc&vjs=3,"Growsari is a data driven company and you will help us have access to reliable data and reports, as well as build out and maintain our data warehouse and…"
2181,Systems Administrator,Rahi Systems Inc.,Manila,,https://ph.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0APGGaBlwSYfAGWgq_-qA13PvRBIcgjSzPLbaSAAMstRLyu2Wc7gG2Ek6rgrgkysl0vNg9FdfW8bYweP7PeZny271erVhWgresT_3N0hf5g6N744AqMiWh6F489NVyGQ0BNzY9NLzSLu9vWUj294HaGPU6XxEXajuLu-w-ZdYX4AdC5KrkIL9kjzbxsKktFoVZ3LZdOjBwm9yqfECbvk6Uawpscaxi_w9XGRkJjxOBAx32TRuNN3FC-u4W9AIdwv9Pxe9S2xNWjp-9IkBNBpSDHSI8zL8-ABTeZr5HmEu5ol3RwkC_QIDo9RfJxQa90xpPVTlM2l3JWwiOCYHYaF1an7Fg90oSvVSaBVqImNV9zm3nZSfIJdxeYO1Vh4bWSye3a0b1IkOUT97PcM4-KhMqDUFlgMbfkS19upCX6Z5zeK7qC114ZsLHLWgymENMkcLvMjZD2xgxg4-L-Vg-ZIcKREr_-DMbny6seEjDZfC7E1g==&p=0&fvj=1&vjs=3,"Collaborate with product managers, tech support, outsourced vendor teams to evaluate and recommend new features/ enhancements."
2182,Systems Administrator,Philippine Wine Merchants,Pasay,"PHP 25,000 - PHP 35,000 a month",https://ph.indeed.com/company/Philippine-Wine-Merchants/jobs/System-Administrator-a5ad453411e8035e?fccid=d82b4905a37602f4&vjs=3,B. Discussion of simplifying or correcting certain processes and existing data.
2183,DATA ADMINISTRATOR,Suy Sing Commercial Corporation,Binondo,,https://ph.indeed.com/rc/clk?jk=aa34fb094afa05b3&fccid=e7dc33be168783ad&vjs=3,"Iii. support legal/regulatory compliance, especially Data Privacy."
2184,Systems Implementation Specialist,"Jupiter Systems, Inc.",Makati,"PHP 18,000 - PHP 25,000 a month",https://ph.indeed.com/company/Jupiter-Systems/jobs/System-Implementation-Specialist-a6356d3b56d1dff9?fccid=a5c3a78f2bfd0ae0&vjs=3,The Systems Implementation Specialist (ERIC ERP) will be trained as a certified professional and be responsible in installation and implementation of the ERIC…
2185,Toll System Support,PEA Tollway Corporation,Parañaque,,https://ph.indeed.com/company/Pea-Tollway-Corp/jobs/Toll-System-Support-0de88458ba14597c?fccid=6618b4f64232f475&vjs=3,"Knowledgeable in data back-up and recovery,."
2186,Operations Support Specialist - North Luzon,QuadX Inc.,Makati,,https://ph.indeed.com/rc/clk?jk=1fd5a94f51e7101c&fccid=702a53e63bdd862e&vjs=3,To take the anxiety out of payment and delivery and make the world both marketplace and playground.
2187,Data & Analytics Specialist,FrieslandCampina,Makati,,https://ph.indeed.com/rc/clk?jk=7dcefffcd77c06fb&fccid=bb9c97a740367a36&vjs=3,Exceptional support via cross disciplinary data-driven programs within the company to broaden your knowledge and growth paths.
2188,HRIS System Administrator,CloudStaff,Temporarily Remote in Ortigas,,https://ph.indeed.com/company/CloudStaff/jobs/HRIS-System-Administrator-66775070040489c9?fccid=c33ed0b8ec64852d&vjs=3,"Generally the role is about data entry, data integrity, data collection, and data presentation."
2189,Research Analyst - Estimates Collection,FactSet Research Systems,Manila,,https://ph.indeed.com/rc/clk?jk=b5976bb95dba99d9&fccid=7ca19d158e5b580d&vjs=3,Accurate and reliable data for the client.
2190,Procurement Analyst,The Coca-Cola Company,Taguig,,https://ph.indeed.com/rc/clk?jk=fe5b411e7b48e6bc&fccid=6bb4fc4a8a4cb4d9&vjs=3,"As well as updating key performance metrics, tools, and data systems and updating pricing and supplier data in databases."
2191,Junior Data Collection Analyst,Institutional Shareholder Services,Makati,,https://ph.indeed.com/rc/clk?jk=3db4a11f7fc7ed56&fccid=c15e58c229888ed7&vjs=3,Resolve data issues/problems and run data quality checks after data collection.
2192,PERMANENT\_ADMINISTRATIVE OFFICER I\_OSEC,Department of Social Welfare and Development -...,Quezon City,,https://ph.indeed.com/rc/clk?jk=56c089be5e321470&fccid=0f6e1c5537c7554a&vjs=3,"Under general supervision of the Supervising Administrative Officer, performs technical and administrative support services functions related in the areas of…"
